book_id,authors,original_publication_year,title,average_rating,ratings_count,image_url
2366,"Ovid, David Raeburn, Denis Feeney",8.0,Metamorphoses,4.03,42590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2367,Julia Alvarez,1994.0,In the Time of the Butterflies,4.13,39917,https://images.gr-assets.com/books/1411410276m/11206.jpg
2368,Robert Morgan,1999.0,Gap Creek,3.71,42122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2369,Jennifer L. Armentrout,2011.0,"Half-Blood (Covenant, #1)",4.16,60629,https://images.gr-assets.com/books/1311865840m/9680718.jpg
2370,"Bo Hampton, Tracey Hampton, Washington Irving",1993.0,The Legend of Sleepy Hollow (Graphic Novel),3.96,43183,https://images.gr-assets.com/books/1171253283m/93263.jpg
2371,Jen Lancaster,2006.0,"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",3.9,41884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2373,Karin Slaughter,2001.0,"Blindsighted (Grant County, #1)",4.1,41857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2374,Wallace Stegner,1971.0,Angle of Repose,4.27,40289,https://images.gr-assets.com/books/1329151576m/292408.jpg
2376,Brian Jacques,2000.0,"Lord Brocktree (Redwall, #13)",3.95,42764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2377,Veronica Rossi,2013.0,"Through the Ever Night (Under the Never Sky, #2)",4.17,54902,https://images.gr-assets.com/books/1340892848m/13253276.jpg
2378,Elin Hilderbrand,2007.0,Barefoot,3.77,39531,https://images.gr-assets.com/books/1344271499m/712313.jpg
2380,Tennessee Williams,1955.0,Cat on a Hot Tin Roof,4.07,43781,https://images.gr-assets.com/books/1389369390m/72159.jpg
2381,James Patterson,2008.0,"The Final Warning (Maximum Ride, #4)",3.86,55993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2382,Robin Hobb,2002.0,"Golden Fool (Tawny Man, #2)",4.32,43700,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2383,David Baldacci,2003.0,"Split Second (Sean King & Michelle Maxwell, #1)",3.98,38387,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2384,Michael Connelly,2011.0,"The Fifth Witness (Mickey Haller, #5; Harry Bosch Universe, #20)",4.17,37594,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2385,Tad Williams,1988.0,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",3.95,45102,https://images.gr-assets.com/books/1477417642m/91981.jpg
2387,Jan Karon,1994.0,"At Home in Mitford (Mitford Years, #1)",4.11,44509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2389,Anthony Horowitz,2004.0,"Scorpia (Alex Rider, #5)",4.16,44197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2390,Erika Johansen,2014.0,"The Queen of the Tearling (The Queen of the Tearling, #1)",4.02,42472,https://images.gr-assets.com/books/1417685148m/18712886.jpg
2391,Gordon Korman,2008.0,"One False Note (The 39 Clues, #2)",3.88,41970,https://images.gr-assets.com/books/1357211034m/3552023.jpg
2392,Holly Black,2002.0,"Tithe (Modern Faerie Tales, #1)",3.73,57326,https://images.gr-assets.com/books/1342120818m/46777.jpg
2393,Lee Child,2001.0,"Echo Burning (Jack Reacher, #5)",3.98,38524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2394,L.J. Smith,2007.0,"The Fury / Dark Reunion (The Vampire Diaries, #3-4)",3.74,51745,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2396,Elizabeth Haynes,2011.0,Into the Darkest Corner,4.1,20725,https://images.gr-assets.com/books/1355923186m/15818362.jpg
2398,James Patterson,2000.0,"Roses are Red (Alex Cross, #6)",4.02,44383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2399,Terry Goodkind,2003.0,"Naked Empire (Sword of Truth, #8)",3.82,39682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2400,James Rollins,2005.0,"Map of Bones (Sigma Force, #2)",4.06,42828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2401,Harlan Coben,2015.0,The Stranger,3.85,32333,https://images.gr-assets.com/books/1408564426m/22571540.jpg
2402,Sara Shepard,2008.0,"Unbelievable (Pretty Little Liars, #4)",4.06,46722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2403,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924.0,A Passage to India,3.66,46675,https://images.gr-assets.com/books/1421883612m/45195.jpg
2405,Nora Roberts,2006.0,"Morrigan's Cross (Circle Trilogy, #1)",4.14,43455,https://images.gr-assets.com/books/1457728199m/26046.jpg
2406,Jean M. Auel,1985.0,"The Mammoth Hunters (Earth's Children, #3)",3.88,44834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2407,Jim Butcher,2008.0,"Princeps' Fury (Codex Alera, #5)",4.35,42827,https://images.gr-assets.com/books/1315082776m/2903736.jpg
2409,Kevin Henkes,1991.0,Chrysanthemum,4.31,43520,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2410,Wendy Higgins,2012.0,"Sweet Evil (Sweet, #1)",4.13,58879,https://images.gr-assets.com/books/1337613719m/11808950.jpg
2411,Herman Wouk,1971.0,"The Winds of War (The Henry Family, #1)",4.36,41940,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2413,Bernard Cornwell,2004.0,"The Last Kingdom (The Saxon Stories, #1)",4.23,38890,https://images.gr-assets.com/books/1407107780m/68527.jpg
2415,"James Howe, Deborah Howe, Alan Daniel",1979.0,"Bunnicula (Bunnicula, #1)",3.83,50699,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2416,R.A. Salvatore,1990.0,"Exile (Forgotten Realms: The Dark Elf Trilogy, #2; Legend of Drizzt, #2)",4.24,37728,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2417,Amanda Hocking,2012.0,"Ascend (Trylle, #3)",4.08,26350,https://images.gr-assets.com/books/1397955256m/11947829.jpg
2418,"Jussi Adler-Olsen, Lisa Hartford",2007.0,"The Keeper of Lost Causes (Department Q, #1)",3.98,36825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2419,Gabriel García Márquez,1994.0,Of Love and Other Demons,3.98,29639,https://images.gr-assets.com/books/1324357590m/23876.jpg
2421,Oliver Sacks,2007.0,Musicophilia: Tales of Music and the Brain,3.88,38152,https://images.gr-assets.com/books/1320494159m/1297985.jpg
2422,Stephen King,2016.0,"End of Watch (Bill Hodges Trilogy, #3)",4.09,33780,https://images.gr-assets.com/books/1468705472m/25526965.jpg
2423,Christopher Moore,2009.0,Fool,3.96,41502,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2424,John Connolly,2006.0,The Book of Lost Things,3.98,43086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2425,Bill Clinton,2004.0,My Life,3.72,35852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2426,"Frank Miller, Lynn Varley",1998.0,300,3.93,38323,https://images.gr-assets.com/books/1438711575m/59952.jpg
2427,Linda Sue Park,2010.0,"Storm Warning (The 39 Clues, #9)",3.98,39115,https://images.gr-assets.com/books/1357211087m/6697305.jpg
2428,Ally Carter,2010.0,"Only the Good Spy Young (Gallagher Girls, #4)",4.29,51772,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2429,Lee Child,2003.0,"Persuader (Jack Reacher, #7)",4.09,37434,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2431,"Jo Nesbø, Don Bartlett",1997.0,"Flaggermusmannen (Harry Hole, #1)",3.56,22230,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2432,Nora Roberts,2007.0,"Blood Brothers (Sign of Seven, #1)",4.15,42696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2433,Jodi Picoult,1995.0,Picture Perfect,3.52,41631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2434,"Nobuhiro Watsuki, Kenichiro Yagi",1994.0,"Rurouni Kenshin, Vol. 1: Meiji Swordsman Romantic Story (Rurouni Kenshin, #1)",4.33,36765,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2435,Miranda Kenneally,2011.0,Catching Jordan,3.85,50383,https://images.gr-assets.com/books/1327875803m/9888775.jpg
2436,Joe Simpson,1988.0,Touching the Void: The True Story of One Man's Miraculous Survival,4.2,36048,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2439,Dan Millman,1980.0,Way of the Peaceful Warrior: A Book That Changes Lives,4.13,34136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2440,Salman Rushdie,1988.0,The Satanic Verses,3.71,37354,https://images.gr-assets.com/books/1281988101m/12781.jpg
2441,Barbara Demick,2009.0,Nothing to Envy: Ordinary Lives in North Korea,4.42,37284,https://images.gr-assets.com/books/1320449375m/6178648.jpg
2444,Jonah Lehrer,2009.0,How We Decide,3.81,32507,https://images.gr-assets.com/books/1382946716m/3860977.jpg
2445,Laurie R. King,1994.0,"The Beekeeper's Apprentice (Mary Russell, #1)",4.08,46665,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2446,"Jean de Brunhoff, Merle S. Haas",1931.0,The Story of Babar,4.07,50976,https://images.gr-assets.com/books/1353333493m/356321.jpg
2447,Michael Scott,2011.0,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",4.17,41271,https://images.gr-assets.com/books/1386634577m/8458018.jpg
2448,Jim Butcher,2008.0,"First Lord's Fury (Codex Alera, #6)",4.37,41816,https://images.gr-assets.com/books/1327903582m/6316821.jpg
2449,Tom Rachman,2010.0,The Imperfectionists,3.54,36571,https://images.gr-assets.com/books/1327935648m/6834410.jpg
2451,"Marjane Satrapi, Anjali Singh",2001.0,"Persepolis 2: The Story of a Return (Persepolis, #2)",4.23,45718,https://images.gr-assets.com/books/1327865598m/9517.jpg
2452,Terry Pratchett,1989.0,"Pyramids (Discworld, #7)",3.88,44710,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2453,Raymond E. Feist,1985.0,"Silverthorn (The Riftwar Saga, #3)",4.06,42148,https://images.gr-assets.com/books/1272603402m/149302.jpg
2454,Jenny Downham,2007.0,Before I Die,3.84,38551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2455,Elizabeth Gilbert,2009.0,Committed: A Skeptic Makes Peace with Marriage,3.39,37410,https://images.gr-assets.com/books/1472258183m/6728738.jpg
2456,Sarah Dessen,1999.0,Keeping the Moon,3.86,51537,https://images.gr-assets.com/books/1359205648m/104378.jpg
2457,Veronica Roth,2013.0,"The Transfer (Divergent, #0.1)",4.19,42240,https://images.gr-assets.com/books/1420493627m/18080920.jpg
2458,Terry Goodkind,2004.0,"Chainfire (Sword of Truth, #9)",3.95,38743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2459,"Julia Child, Simone Beck, Louisette Bertholle",1961.0,Mastering the Art of French Cooking,4.33,34055,https://images.gr-assets.com/books/1333577773m/129650.jpg
2460,"Kazue Kato, John Werry",2009.0,"Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",4.36,39464,https://images.gr-assets.com/books/1432642113m/9876989.jpg
2461,Terry Goodkind,2007.0,"Confessor (Sword of Truth, #11)",4.08,37862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2462,Mohsin Hamid,2007.0,The Reluctant Fundamentalist,3.67,33879,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2463,Jennifer A. Nielsen,2012.0,The False Prince (The Ascendance Trilogy #1),4.22,49667,https://images.gr-assets.com/books/1333227435m/12432220.jpg
2464,John Updike,1960.0,"Rabbit, Run (Rabbit Angstrom #1)",3.57,39485,https://images.gr-assets.com/books/1333578676m/85386.jpg
2465,Daniel Todd Gilbert,2006.0,Stumbling on Happiness,3.82,37601,https://images.gr-assets.com/books/1327947323m/56627.jpg
2466,T.S. Eliot,1922.0,The Waste Land and Other Poems,4.23,38462,https://images.gr-assets.com/books/1372992691m/400412.jpg
2467,"Else Holmelund Minarik, Maurice Sendak",1957.0,Little Bear,4.22,46731,https://images.gr-assets.com/books/1318518124m/201146.jpg
2468,Edgar Allan Poe,1842.0,The Pit and the Pendulum,4.15,40289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2469,Terry Pratchett,1992.0,"Lords and Ladies (Discworld, #14; Witches #4)",4.14,43980,https://images.gr-assets.com/books/1469186110m/34529.jpg
2470,Terry Pratchett,2006.0,"Thud! (Discworld, #34; City Watch #7)",4.29,44496,https://images.gr-assets.com/books/1320495268m/62530.jpg
2471,Naomi Novik,2006.0,"His Majesty's Dragon (Temeraire, #1)",4.05,48381,https://images.gr-assets.com/books/1376392909m/28876.jpg
2472,"Holly Black, Tony DiTerlizzi",2003.0,"The Field Guide (The Spiderwick Chronicles, #1)",3.85,56913,https://images.gr-assets.com/books/1358701476m/444304.jpg
2475,Jean Craighead George,1959.0,"My Side of the Mountain (Mountain, #1)",4.03,47002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2476,"Susanna Kearsley, Rosalyn Landor",2008.0,"The Winter Sea (Slains, #1)",4.07,39572,https://images.gr-assets.com/books/1410915489m/3392089.jpg
2477,Peter Lerangis,2009.0,"The Sword Thief (The 39 Clues, #3)",3.87,41021,https://images.gr-assets.com/books/1357211037m/5861926.jpg
2478,Robin Cook,1977.0,Coma,3.86,29071,https://images.gr-assets.com/books/1309286934m/85437.jpg
2479,"Hubert Selby Jr., Darren Aronofsky, Richard Price",1978.0,Requiem for a Dream,4.1,37995,https://images.gr-assets.com/books/1353949849m/46945.jpg
2480,Erin Hunter,2003.0,"Into the Wild (Warriors, #1)",4.29,48111,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2483,Maya Banks,2013.0,"Rush (Breathless, #1)",3.97,53937,https://images.gr-assets.com/books/1359943771m/16033902.jpg
2484,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009.0,The Picture of Dorian Gray: A Graphic Novel,4.12,40650,https://images.gr-assets.com/books/1328766635m/3052106.jpg
2485,Robert McCammon,1987.0,Swan Song,4.28,38018,https://images.gr-assets.com/books/1445981000m/11557.jpg
2486,Kazuo Ishiguro,2015.0,The Buried Giant,3.42,31271,https://images.gr-assets.com/books/1451444392m/22522805.jpg
2487,China Miéville,2000.0,"Perdido Street Station (Bas-Lag, #1)",3.96,41058,https://images.gr-assets.com/books/1393537963m/68494.jpg
2488,Carrie Jones,2008.0,"Need (Need, #1)",3.71,54819,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2489,Terry Pratchett,1991.0,"Witches Abroad (Discworld, #12; Witches #3)",4.2,47875,https://images.gr-assets.com/books/1403326937m/2442.jpg
2490,"Geoffrey Crayon, Washington Irving, William L. Hedges",1819.0,The Legend of Sleepy Hollow and Other Stories,3.93,42952,https://images.gr-assets.com/books/1309285607m/721012.jpg
2491,Frank Herbert,1984.0,Heretics of Dune (Dune Chronicles #5),3.83,40415,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2493,Jim Butcher,2007.0,"Captain's Fury (Codex Alera, #4)",4.38,42769,https://images.gr-assets.com/books/1315083292m/346087.jpg
2494,Chuck Palahniuk,2011.0,"Damned (Damned, #1)",3.38,33787,https://images.gr-assets.com/books/1296236310m/9912994.jpg
2496,Karen Russell,2011.0,Swamplandia!,3.21,38955,https://images.gr-assets.com/books/1320536498m/8584686.jpg
2497,Michael Connelly,1995.0,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",4.21,37717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2498,Mark Kurlansky,2002.0,Salt: A World History,3.73,39402,https://images.gr-assets.com/books/1414608893m/2715.jpg
2499,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1853.0,Villette,3.75,41793,https://images.gr-assets.com/books/1320412741m/31173.jpg
2500,Neal Stephenson,2011.0,Reamde,3.96,34839,https://images.gr-assets.com/books/1305993115m/10552338.jpg
2501,Terry Pratchett,1994.0,"Soul Music (Discworld, #16; Death, #3)",4.02,43626,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2503,Richard Dawkins,2009.0,The Greatest Show on Earth: The Evidence for Evolution,4.16,34088,https://images.gr-assets.com/books/1302127919m/6117055.jpg
2504,Frank Miller,1992.0,"Sin City, Vol. 1: The Hard Goodbye (Sin City, #1)",4.16,40866,https://images.gr-assets.com/books/1470924635m/392297.jpg
2505,Og Mandino,1968.0,The Greatest Salesman in the World,4.19,35971,https://images.gr-assets.com/books/1403192719m/356896.jpg
2506,Ian Fleming,1953.0,"Casino Royale (James Bond, #1)",3.73,39150,https://images.gr-assets.com/books/1497801490m/3758.jpg
2507,Paullina Simons,2001.0,"The Bronze Horseman (The Bronze Horseman, #1)",4.34,37369,https://images.gr-assets.com/books/1327921996m/83144.jpg
2508,Toni Morrison,1973.0,Sula,3.86,37196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2510,Philippa Gregory,2010.0,"The Red Queen (The Plantagenet and Tudor Novels, #3)",3.74,42128,https://images.gr-assets.com/books/1281335912m/7148256.jpg
2511,Julie James,2010.0,"Something About You (FBI/US Attorney, #1)",3.94,47720,https://images.gr-assets.com/books/1327933063m/6642402.jpg
2512,Dr. Seuss,1970.0,Mr. Brown Can Moo! Can You?,4.11,41437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2513,"Stephen King, Peter Straub",2001.0,"Black House (The Talisman, #2)",3.99,40734,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2514,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003.0,Marvel 1602,3.93,43541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2515,Vince Flynn,2006.0,"Act of Treason (Mitch Rapp, #9)",4.28,34242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2518,Jim Butcher,2005.0,"Academ's Fury (Codex Alera, #2)",4.27,43941,https://images.gr-assets.com/books/1381026900m/133664.jpg
2519,James Patterson,1998.0,"When the Wind Blows (When the Wind Blows, #1)",3.92,39948,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2520,"Haruki Murakami, 村上 春樹",2009.0,"1Q84 BOOK 1 (1Q84, #1)",3.96,32323,https://images.gr-assets.com/books/1329955413m/6443834.jpg
2521,"Paulo Coelho, Alan R. Clarke",1987.0,The Pilgrimage,3.64,28283,https://images.gr-assets.com/books/1307909268m/4004.jpg
2522,Lee Child,2006.0,"The Hard Way (Jack Reacher, #10)",4.14,36240,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2523,Sheila Burnford,1960.0,The Incredible Journey,4.16,42094,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2524,Geraldine Brooks,2004.0,March,3.73,43737,https://images.gr-assets.com/books/1327935441m/13529.jpg
2525,"Lee Child, Dick Hill",2012.0,"A Wanted Man (Jack Reacher, #17)",4.0,33264,https://images.gr-assets.com/books/1333623254m/13359067.jpg
